type,nodes,features,id,searchedFeature,isSuccess,firstBandwidth,totalBandwidth,latency,pathLength
S,50000,20000,7857,8642,F,2200,2200,0,0
S,50000,20000,29213,1703,F,3003,3003,0,0
S,50000,20000,26457,5871,F,3339,3339,0,0
S,50000,20000,44807,6341,T,2370,3237,170,4
S,50000,20000,34546,13801,F,2992,2992,0,0
S,50000,20000,36346,15832,F,2872,2872,0,0
S,50000,20000,42800,11739,T,321,3785,112,3
S,50000,20000,8572,8414,F,3088,3088,0,0
S,50000,20000,27615,7922,F,2841,2841,0,0
S,50000,20000,16004,6767,F,3720,3720,0,0
S,50000,20000,1457,16372,F,3772,3772,0,0
S,50000,20000,33937,981,F,3144,3144,0,0
S,50000,20000,15285,15722,F,3971,3971,0,0
S,50000,20000,15220,16900,F,3285,3285,0,0
S,50000,20000,16089,2646,F,3708,3708,0,0
S,50000,20000,9455,14439,F,3461,3461,0,0
S,50000,20000,14044,3233,F,2653,2653,0,0
S,50000,20000,8174,2847,F,3213,3213,0,0
S,50000,20000,27638,16157,F,3278,3278,0,0
S,50000,20000,1948,2862,F,3073,3073,0,0
S,50000,20000,48455,19089,F,3073,3073,0,0
S,50000,20000,31489,2793,F,3000,3000,0,0
S,50000,20000,27933,17008,F,3421,3421,0,0
S,50000,20000,25287,825,F,3293,3293,0,0
S,50000,20000,40803,12698,F,3363,3363,0,0
S,50000,20000,35951,10926,F,3581,3581,0,0
S,50000,20000,16444,18127,F,3755,3755,0,0
S,50000,20000,44226,65,T,3217,3604,128,5
S,50000,20000,29766,4284,T,221,3079,128,3
S,50000,20000,3706,2560,F,3292,3292,0,0
S,50000,20000,17924,12483,F,3140,3140,0,0
S,50000,20000,24251,8967,F,3566,3566,0,0
S,50000,20000,39371,2384,F,3707,3707,0,0
S,50000,20000,22820,12656,T,232,3613,79,3
S,50000,20000,1926,19379,F,3348,3348,0,0
S,50000,20000,445,15200,T,2180,3872,154,4
S,50000,20000,9934,13615,F,3468,3468,0,0
S,50000,20000,8586,5672,T,2162,2192,143,4
S,50000,20000,40621,11877,T,2969,3722,98,4
S,50000,20000,16484,5731,F,3970,3970,0,0
S,50000,20000,34659,14309,F,3491,3491,0,0
S,50000,20000,41815,5048,F,3366,3366,0,0
S,50000,20000,15877,2491,F,3538,3538,0,0
S,50000,20000,41346,6046,F,3960,3960,0,0
S,50000,20000,1914,9368,F,3823,3823,0,0
S,50000,20000,26426,11463,F,3840,3840,0,0
S,50000,20000,46216,7025,F,3073,3073,0,0
S,50000,20000,11846,3458,F,3495,3495,0,0
S,50000,20000,46903,16471,F,3956,3956,0,0
S,50000,20000,33666,4906,T,96,1218,99,3
S,50000,20000,31601,16913,T,460,3363,40,3
S,50000,20000,46429,2729,F,3151,3151,0,0
S,50000,20000,33706,2940,T,776,3296,102,4
S,50000,20000,14554,7615,F,3327,3327,0,0
S,50000,20000,48360,14732,T,1465,3059,116,4
S,50000,20000,48708,12074,F,3294,3294,0,0
S,50000,20000,43280,14989,T,519,3701,86,3
S,50000,20000,47391,4173,F,3295,3295,0,0
S,50000,20000,49969,8041,F,3421,3421,0,0
S,50000,20000,45707,6510,T,1146,2501,151,5
S,50000,20000,16278,2115,F,3119,3119,0,0
S,50000,20000,40712,11771,F,3433,3433,0,0
S,50000,20000,15060,1514,F,3723,3723,0,0
S,50000,20000,32769,16428,F,3693,3693,0,0
S,50000,20000,19072,2553,T,2316,2358,157,4
S,50000,20000,47832,15457,T,2493,3662,119,4
S,50000,20000,14739,15081,F,3558,3558,0,0
S,50000,20000,23023,5566,T,3548,3935,208,6
S,50000,20000,31345,15501,F,3726,3726,0,0
S,50000,20000,3322,16881,F,3618,3618,0,0
S,50000,20000,46576,339,F,3587,3587,0,0
S,50000,20000,21637,9467,F,3656,3656,0,0
S,50000,20000,25166,8447,F,3198,3198,0,0
S,50000,20000,30871,1419,T,3822,3866,96,4
S,50000,20000,33217,8692,F,3077,3077,0,0
S,50000,20000,26715,374,F,3335,3335,0,0
S,50000,20000,25965,4896,T,2426,3906,249,6
S,50000,20000,1640,3801,T,3413,4007,167,5
S,50000,20000,11389,19708,F,3073,3073,0,0
S,50000,20000,6692,7098,T,714,3686,134,4
S,50000,20000,35331,19104,F,3703,3703,0,0
S,50000,20000,49697,10841,F,3161,3161,0,0
S,50000,20000,1719,2924,T,2326,4146,101,4
S,50000,20000,46881,8441,T,2129,3362,134,5
S,50000,20000,27226,7805,F,3731,3731,0,0
S,50000,20000,39859,9334,F,4197,4197,0,0
S,50000,20000,7227,9185,F,4391,4391,0,0
S,50000,20000,33934,7836,T,1828,3660,148,4
S,50000,20000,11708,7226,F,3643,3643,0,0
S,50000,20000,35454,1911,T,100,4225,98,3
S,50000,20000,45858,2598,T,531,588,165,4
S,50000,20000,34125,18402,F,3790,3790,0,0
S,50000,20000,17489,14398,T,1444,3573,138,4
S,50000,20000,13264,3029,F,3902,3902,0,0
S,50000,20000,7769,15265,F,3850,3850,0,0
S,50000,20000,17183,24,F,4257,4257,0,0
S,50000,20000,47195,562,F,3947,3947,0,0
S,50000,20000,16303,4822,F,4305,4305,0,0
S,50000,20000,23892,18229,T,2771,4074,150,4
S,50000,20000,23027,2073,F,4058,4058,0,0
S,50000,20000,7704,3791,T,834,3848,108,3
S,50000,20000,28120,3501,F,3373,3373,0,0
S,50000,20000,37562,7205,T,1913,4322,91,5
S,50000,20000,35156,19228,F,3811,3811,0,0
S,50000,20000,11345,10423,F,3393,3393,0,0
S,50000,20000,25138,14374,F,3819,3819,0,0
S,50000,20000,6668,5903,F,4375,4375,0,0
S,50000,20000,34728,1211,F,4059,4059,0,0
S,50000,20000,47272,18656,F,4064,4064,0,0
S,50000,20000,7447,12404,F,3946,3946,0,0
S,50000,20000,18444,14553,F,4125,4125,0,0
S,50000,20000,44496,17006,T,969,3952,114,4
S,50000,20000,48940,16198,T,3029,3683,105,4
S,50000,20000,30197,7734,T,732,3812,92,3
S,50000,20000,45071,18083,F,3777,3777,0,0
S,50000,20000,4576,12044,F,3574,3574,0,0
S,50000,20000,29268,12729,T,2640,3554,110,4
S,50000,20000,23373,1922,T,859,3307,124,3
S,50000,20000,24547,11867,F,3710,3710,0,0
S,50000,20000,3128,650,F,4013,4013,0,0
S,50000,20000,45922,15590,F,4288,4288,0,0
S,50000,20000,1389,19425,F,3777,3777,0,0
S,50000,20000,22502,8638,F,4218,4218,0,0
S,50000,20000,36238,13000,F,4060,4060,0,0
S,50000,20000,8873,15849,F,4246,4246,0,0
S,50000,20000,41822,6936,T,1766,4390,113,5
S,50000,20000,49973,841,F,3396,3396,0,0
S,50000,20000,21941,12007,F,4047,4047,0,0
S,50000,20000,17690,4173,F,4353,4353,0,0
S,50000,20000,7497,6999,T,1520,4198,117,4
S,50000,20000,19961,8409,F,3636,3636,0,0
S,50000,20000,36567,5681,T,247,281,89,3
S,50000,20000,20296,1404,F,4349,4349,0,0
S,50000,20000,10847,17417,T,3174,4410,151,5
S,50000,20000,44411,18535,F,3889,3889,0,0
S,50000,20000,8912,4394,F,4216,4216,0,0
S,50000,20000,33119,9340,T,3241,4252,113,4
S,50000,20000,32415,4059,F,3537,3537,0,0
S,50000,20000,3052,11408,F,4374,4374,0,0
S,50000,20000,39202,3433,F,4460,4460,0,0
S,50000,20000,10289,19821,F,4394,4394,0,0
S,50000,20000,9051,15784,F,4466,4466,0,0
S,50000,20000,39254,14907,F,4423,4423,0,0
S,50000,20000,46068,2160,T,1766,4285,82,4
S,50000,20000,19697,8842,T,1935,3884,109,4
S,50000,20000,30932,18308,F,3486,3486,0,0
S,50000,20000,30112,2928,F,1,1,0,0
S,50000,20000,38369,9668,T,1356,3756,123,4
S,50000,20000,3532,127,T,228,3801,87,3
S,50000,20000,25049,14268,T,1512,3865,147,4
S,50000,20000,9831,19740,F,3339,3339,0,0
S,50000,20000,20746,17460,F,4384,4384,0,0
S,50000,20000,30626,9572,T,740,2407,162,4
S,50000,20000,36217,15462,F,3772,3772,0,0
S,50000,20000,23497,7936,F,4221,4221,0,0
S,50000,20000,30274,19357,F,4058,4058,0,0
S,50000,20000,19582,9019,F,3957,3957,0,0
S,50000,20000,45486,13067,F,1176,1176,0,0
S,50000,20000,6671,11831,T,707,3881,120,4
S,50000,20000,16301,11659,F,3271,3271,0,0
S,50000,20000,28566,18081,F,4510,4510,0,0
S,50000,20000,11613,10814,T,930,4222,90,4
S,50000,20000,10980,7300,T,1174,3262,132,4
S,50000,20000,46063,13382,F,3228,3228,0,0
S,50000,20000,42969,16093,T,804,4237,103,4
S,50000,20000,43519,14429,T,2268,3847,128,4
S,50000,20000,46508,2232,T,3046,3835,153,5
S,50000,20000,12067,15629,T,2984,3550,142,4
S,50000,20000,23151,13539,F,3808,3808,0,0
S,50000,20000,3277,541,F,4446,4446,0,0
S,50000,20000,19334,14449,F,3764,3764,0,0
S,50000,20000,33953,12078,F,3891,3891,0,0
S,50000,20000,43275,1638,T,622,3770,90,3
S,50000,20000,32408,10783,T,392,3400,95,3
S,50000,20000,7812,3241,F,3871,3871,0,0
S,50000,20000,43241,12466,F,4294,4294,0,0
S,50000,20000,4517,14600,T,2416,4483,134,4
S,50000,20000,15494,9866,F,3888,3888,0,0
S,50000,20000,8430,7632,T,3291,4149,152,6
S,50000,20000,20636,16639,T,121,3494,109,3
S,50000,20000,44466,3610,T,2296,3668,140,6
S,50000,20000,7481,6848,F,4082,4082,0,0
S,50000,20000,36277,12663,F,4482,4482,0,0
S,50000,20000,38830,18072,F,4271,4271,0,0
S,50000,20000,14732,16375,F,4430,4430,0,0
S,50000,20000,17495,10700,F,4468,4468,0,0
S,50000,20000,5821,9963,F,4117,4117,0,0
S,50000,20000,35187,10675,F,4486,4486,0,0
S,50000,20000,47787,7279,F,4270,4270,0,0
S,50000,20000,24228,361,F,4195,4195,0,0
S,50000,20000,46125,14475,F,3735,3735,0,0
S,50000,20000,15038,4521,F,4056,4056,0,0
S,50000,20000,38768,7682,F,3915,3915,0,0
S,50000,20000,24653,11186,T,4035,4142,196,7
S,50000,20000,19063,114,F,4269,4269,0,0
S,50000,20000,1776,16085,T,1638,4504,109,4
S,50000,20000,40113,6446,F,4154,4154,0,0
S,50000,20000,10297,5729,F,4216,4216,0,0
S,50000,20000,25104,13196,F,4219,4219,0,0
S,50000,20000,4312,18725,F,4332,4332,0,0
S,50000,20000,42777,15313,T,2677,3291,93,4
S,50000,20000,10665,3147,F,4136,4136,0,0
S,50000,20000,40842,5080,T,1569,4103,134,5
S,50000,20000,12010,9456,F,4291,4291,0,0
S,50000,20000,24328,14249,F,3817,3817,0,0
S,50000,20000,16375,15385,T,558,4332,98,3
S,50000,20000,4181,14146,T,1020,3359,151,4
S,50000,20000,36437,3474,T,30,3024,28,2
S,50000,20000,19096,1979,F,3839,3839,0,0
S,50000,20000,38342,3653,F,4522,4522,0,0
S,50000,20000,41537,2866,F,4078,4078,0,0
S,50000,20000,28639,6366,F,4035,4035,0,0
S,50000,20000,49219,338,F,4361,4361,0,0
S,50000,20000,33163,1484,F,4427,4427,0,0
S,50000,20000,39633,1604,F,4028,4028,0,0
S,50000,20000,35003,15885,T,2284,4519,73,4
S,50000,20000,34427,391,F,3855,3855,0,0
S,50000,20000,5216,18665,F,4352,4352,0,0
S,50000,20000,2477,6294,F,3235,3235,0,0
S,50000,20000,33253,16673,F,3759,3759,0,0
S,50000,20000,3716,11981,F,3993,3993,0,0
S,50000,20000,33016,5462,F,3775,3775,0,0
S,50000,20000,45521,4296,F,4278,4278,0,0
S,50000,20000,48626,19684,T,293,4315,64,3
S,50000,20000,4723,3184,T,1609,3809,72,4
S,50000,20000,43874,1084,F,3743,3743,0,0
S,50000,20000,38086,17692,T,1944,3356,97,4
S,50000,20000,4328,13671,F,3005,3005,0,0
S,50000,20000,30449,4277,F,4179,4179,0,0
S,50000,20000,6055,15831,T,421,2961,82,3
S,50000,20000,23125,16829,F,3725,3725,0,0
S,50000,20000,24890,19768,F,3946,3946,0,0
S,50000,20000,10741,15045,T,468,4474,138,3
S,50000,20000,41323,13920,F,3850,3850,0,0
S,50000,20000,6311,12927,F,4268,4268,0,0
S,50000,20000,49609,11203,T,2390,4083,141,4
S,50000,20000,21498,13109,F,3784,3784,0,0
S,50000,20000,49289,6088,T,2467,4389,131,4
S,50000,20000,15437,17185,F,3441,3441,0,0
S,50000,20000,863,2412,T,2667,3667,141,5
S,50000,20000,38312,4186,T,1813,4213,125,5
S,50000,20000,14627,7940,T,887,3751,153,4
S,50000,20000,29673,7953,F,4406,4406,0,0
S,50000,20000,38958,7994,T,522,4331,129,4
S,50000,20000,46595,6164,F,3845,3845,0,0
S,50000,20000,44791,11834,F,4127,4127,0,0
S,50000,20000,9514,17312,T,2926,3843,205,5
S,50000,20000,16171,6256,T,696,3679,137,5
S,50000,20000,17608,12896,F,4003,4003,0,0
S,50000,20000,30551,10812,F,4319,4319,0,0
S,50000,20000,16816,8182,F,4130,4130,0,0
S,50000,20000,43173,19665,F,4465,4465,0,0
S,50000,20000,16130,1060,T,3731,4381,134,5
S,50000,20000,41955,1451,T,340,4469,59,3
S,50000,20000,40142,2286,T,2912,3877,161,6
S,50000,20000,28291,19322,F,3693,3693,0,0
S,50000,20000,40443,6396,F,4314,4314,0,0
S,50000,20000,6159,2905,F,3666,3666,0,0
S,50000,20000,18308,13541,T,1649,4212,107,4
S,50000,20000,18794,1229,T,3356,3900,163,6
S,50000,20000,29605,11354,F,3782,3782,0,0
S,50000,20000,10886,6491,F,3774,3774,0,0
S,50000,20000,30820,16487,F,4481,4481,0,0
S,50000,20000,25698,3034,F,3958,3958,0,0
S,50000,20000,20874,4461,F,4451,4451,0,0
S,50000,20000,29858,8898,T,4150,4407,136,6
S,50000,20000,31005,10157,T,290,3672,78,3
S,50000,20000,6929,7654,T,1606,3800,127,4
S,50000,20000,38869,17362,F,3709,3709,0,0
S,50000,20000,43006,18373,F,4332,4332,0,0
S,50000,20000,20006,4504,F,4166,4166,0,0
S,50000,20000,2272,1810,F,4071,4071,0,0
S,50000,20000,9707,10909,F,3772,3772,0,0
S,50000,20000,23531,6147,T,1448,4447,97,4
S,50000,20000,12369,7991,F,3212,3212,0,0
S,50000,20000,15017,8022,T,1443,4454,131,4
S,50000,20000,26974,15078,T,505,3879,85,3
S,50000,20000,21153,65,T,2946,3132,157,5
S,50000,20000,20862,15550,T,1208,4196,164,6
S,50000,20000,9930,197,F,3176,3176,0,0
S,50000,20000,48467,15562,T,4116,4299,122,4
S,50000,20000,45608,8072,T,2127,3807,99,5
S,50000,20000,19150,19921,F,4204,4204,0,0
S,50000,20000,30902,18797,T,3135,4388,155,5
S,50000,20000,17540,16087,T,3301,3907,114,4
S,50000,20000,46526,16032,F,4490,4490,0,0
S,50000,20000,37866,10948,T,75,2632,64,2
S,50000,20000,45654,17354,F,3793,3793,0,0
S,50000,20000,39540,18770,F,4421,4421,0,0
S,50000,20000,49893,13799,F,4487,4487,0,0
S,50000,20000,47339,2429,T,1486,4370,96,4
S,50000,20000,45074,14910,F,3860,3860,0,0
S,50000,20000,1693,9611,F,3573,3573,0,0
S,50000,20000,17085,11168,T,3136,3686,117,5
S,50000,20000,13530,14930,F,3700,3700,0,0
S,50000,20000,31373,4498,F,4139,4139,0,0
S,50000,20000,25282,3154,F,3863,3863,0,0
S,50000,20000,29320,9928,T,1154,4406,142,4
S,50000,20000,1426,6453,F,3459,3459,0,0
S,50000,20000,14290,14097,F,3710,3710,0,0
S,50000,20000,13268,19269,F,3521,3521,0,0
S,50000,20000,16389,8108,T,63,3895,43,2
S,50000,20000,12287,5176,T,2719,3850,133,4
S,50000,20000,16324,12289,F,3631,3631,0,0
S,50000,20000,34074,14343,T,1981,4059,125,4
S,50000,20000,48014,6067,F,3327,3327,0,0
S,50000,20000,48857,3329,F,4509,4509,0,0
S,50000,20000,6977,14611,F,3581,3581,0,0
S,50000,20000,20709,8196,F,4432,4432,0,0
S,50000,20000,21893,8069,T,3725,4195,171,5
S,50000,20000,24652,9381,F,3902,3902,0,0
S,50000,20000,38969,17160,T,3311,4510,134,4
S,50000,20000,48331,5526,F,3600,3600,0,0
S,50000,20000,20184,9679,T,1490,4443,99,4
S,50000,20000,45037,1835,F,4447,4447,0,0
S,50000,20000,34940,363,F,3685,3685,0,0
S,50000,20000,34373,5318,F,4431,4431,0,0
S,50000,20000,1964,15720,F,3688,3688,0,0
S,50000,20000,7675,5836,F,4376,4376,0,0
S,50000,20000,36197,5815,F,4182,4182,0,0
S,50000,20000,40267,9503,T,68,4361,114,3
S,50000,20000,2770,13079,F,3871,3871,0,0
S,50000,20000,29614,11251,T,2236,4377,177,4
S,50000,20000,30292,4601,T,1177,3603,125,4
S,50000,20000,9711,14980,T,3180,3880,117,4
S,50000,20000,24807,17333,F,3708,3708,0,0
S,50000,20000,40579,9034,F,4432,4432,0,0
S,50000,20000,24992,1346,F,4349,4349,0,0
S,50000,20000,39260,1063,T,1432,4166,112,4
S,50000,20000,21303,11369,F,3935,3935,0,0
S,50000,20000,25104,18472,T,802,4386,94,3
S,50000,20000,18934,6311,F,3632,3632,0,0
S,50000,20000,28350,17870,T,3129,4485,132,4
S,50000,20000,37270,8309,T,3078,3850,153,5
S,50000,20000,14191,16025,T,1089,4425,101,4
S,50000,20000,44128,3582,F,3896,3896,0,0
S,50000,20000,37642,18959,F,4223,4223,0,0
S,50000,20000,34562,15407,F,3362,3362,0,0
S,50000,20000,14686,2594,F,4448,4448,0,0
S,50000,20000,20194,8493,T,2218,3513,106,4
S,50000,20000,4890,13608,F,3828,3828,0,0
S,50000,20000,6046,15517,T,1473,3896,195,5
S,50000,20000,6993,10635,F,3594,3594,0,0
S,50000,20000,44320,354,F,3871,3871,0,0
S,50000,20000,12634,15523,T,694,4247,95,3
S,50000,20000,2702,13044,T,2002,3463,97,4
S,50000,20000,1587,9168,F,3972,3972,0,0
S,50000,20000,47640,18219,F,4415,4415,0,0
S,50000,20000,20470,8651,T,177,4456,92,3
S,50000,20000,46638,3395,T,2115,3616,129,4
S,50000,20000,41753,12165,F,3650,3650,0,0
S,50000,20000,28186,14565,F,4501,4501,0,0
S,50000,20000,11000,18864,F,4236,4236,0,0
S,50000,20000,11868,4226,T,2887,4412,128,4
S,50000,20000,5460,9589,F,3899,3899,0,0
S,50000,20000,28376,14481,T,56,496,74,2
S,50000,20000,27941,14071,T,1582,4198,88,4
S,50000,20000,29996,2123,F,3756,3756,0,0
S,50000,20000,518,19379,F,4337,4337,0,0
S,50000,20000,25255,6300,F,4215,4215,0,0
S,50000,20000,42527,251,F,4318,4318,0,0
S,50000,20000,1524,3055,F,4171,4171,0,0
S,50000,20000,20026,8531,T,337,2238,87,3
S,50000,20000,6822,13655,F,4263,4263,0,0
S,50000,20000,19168,4805,F,4316,4316,0,0
S,50000,20000,19390,4426,T,2698,4238,102,5
S,50000,20000,33839,19336,F,3822,3822,0,0
S,50000,20000,24375,10171,T,1767,4166,127,4
S,50000,20000,24727,5354,F,3721,3721,0,0
S,50000,20000,29960,6402,T,2532,4367,135,4
S,50000,20000,6562,11273,F,3548,3548,0,0
S,50000,20000,6996,6033,F,4444,4444,0,0
S,50000,20000,19180,2142,T,954,4262,91,3
S,50000,20000,39866,852,F,3545,3545,0,0
S,50000,20000,24441,1651,F,4431,4431,0,0
S,50000,20000,46781,3077,F,4114,4114,0,0
S,50000,20000,16919,15474,T,2939,4359,125,4
S,50000,20000,40786,19372,F,4441,4441,0,0
S,50000,20000,37150,17595,F,3882,3882,0,0
S,50000,20000,4122,6502,F,4064,4064,0,0
S,50000,20000,32010,5890,F,3948,3948,0,0
S,50000,20000,35929,4063,F,3789,3789,0,0
S,50000,20000,31356,10658,F,4155,4155,0,0
S,50000,20000,33610,5854,F,3360,3360,0,0
S,50000,20000,19977,4525,F,4436,4436,0,0
S,50000,20000,2109,6006,F,4360,4360,0,0
S,50000,20000,25996,13738,F,4333,4333,0,0
S,50000,20000,13032,13463,F,4345,4345,0,0
S,50000,20000,11464,2353,F,3714,3714,0,0
S,50000,20000,22984,410,F,3321,3321,0,0
S,50000,20000,5746,10585,F,4426,4426,0,0
S,50000,20000,45600,14467,T,2911,4382,181,6
S,50000,20000,14645,3932,T,663,4028,95,3
S,50000,20000,32851,17535,F,3644,3644,0,0
S,50000,20000,7439,16952,T,997,3678,126,4
S,50000,20000,47330,14356,T,1044,3942,168,4
S,50000,20000,4920,2695,F,3854,3854,0,0
S,50000,20000,1565,8756,F,4092,4092,0,0
S,50000,20000,20900,6507,F,4384,4384,0,0
S,50000,20000,45175,19871,F,4192,4192,0,0
S,50000,20000,12287,3214,F,3983,3983,0,0
S,50000,20000,45984,19060,T,3199,4469,87,4
S,50000,20000,41125,17445,F,4262,4262,0,0
S,50000,20000,49208,14401,T,1435,4313,149,5
S,50000,20000,43799,1307,F,3827,3827,0,0
S,50000,20000,3417,10473,T,1087,4333,154,4
S,50000,20000,28164,4092,T,1382,3884,85,4
S,50000,20000,37274,19229,F,4317,4317,0,0
S,50000,20000,3699,15058,T,3588,3971,124,4
S,50000,20000,46718,3237,T,468,3826,131,3
S,50000,20000,3673,2818,F,3733,3733,0,0
S,50000,20000,8977,8559,F,4422,4422,0,0
S,50000,20000,15345,13022,F,4453,4453,0,0
S,50000,20000,42213,14219,T,2169,4146,107,4
S,50000,20000,22943,10098,F,3954,3954,0,0
S,50000,20000,32958,14970,F,3788,3788,0,0
S,50000,20000,44370,13765,T,386,4031,124,3
S,50000,20000,22458,1242,F,4017,4017,0,0
S,50000,20000,43704,1980,T,923,4210,111,3
S,50000,20000,28716,7675,T,757,3537,114,4
S,50000,20000,3525,19616,T,1532,3680,105,4
S,50000,20000,10216,9364,F,3548,3548,0,0
S,50000,20000,30232,10101,F,3515,3515,0,0
S,50000,20000,26288,4125,T,1741,4300,133,4
S,50000,20000,4414,10217,T,2750,3475,124,4
S,50000,20000,26371,2482,T,2818,3746,177,5
S,50000,20000,8505,18297,F,3880,3880,0,0
S,50000,20000,43146,11440,F,4051,4051,0,0
S,50000,20000,9611,7106,F,4515,4515,0,0
S,50000,20000,25305,3558,T,1873,4329,110,4
S,50000,20000,44201,13579,F,3756,3756,0,0
S,50000,20000,2739,2007,F,4226,4226,0,0
S,50000,20000,32155,8723,T,3016,3900,126,4
S,50000,20000,19114,11043,T,2849,3922,168,5
S,50000,20000,20423,9536,T,1206,1999,118,4
S,50000,20000,9909,9664,F,3325,3325,0,0
S,50000,20000,49544,19393,F,3852,3852,0,0
S,50000,20000,36890,14766,F,4308,4308,0,0
S,50000,20000,26116,4777,F,3374,3374,0,0
S,50000,20000,44333,18532,T,1892,3928,172,6
S,50000,20000,264,13396,T,661,3850,92,3
S,50000,20000,45535,2233,F,3891,3891,0,0
S,50000,20000,6238,5943,F,4358,4358,0,0
S,50000,20000,40492,18456,F,4155,4155,0,0
S,50000,20000,37489,18220,F,4183,4183,0,0
S,50000,20000,47020,1737,F,983,983,0,0
S,50000,20000,37234,9029,T,2764,4194,121,4
S,50000,20000,11076,14246,T,2050,3746,68,4
S,50000,20000,24616,5917,T,1261,3826,167,4
S,50000,20000,31503,15631,F,3352,3352,0,0
S,50000,20000,15740,6952,F,3952,3952,0,0
S,50000,20000,20873,19078,F,3784,3784,0,0
S,50000,20000,19562,18597,T,1648,3920,116,4
S,50000,20000,20469,4720,F,3993,3993,0,0
S,50000,20000,6101,16076,F,3713,3713,0,0
S,50000,20000,17857,1597,T,1507,1972,136,5
S,50000,20000,47875,17213,T,1887,3400,189,5
S,50000,20000,6681,8958,T,1727,3439,107,4
S,50000,20000,4802,14925,F,4305,4305,0,0
S,50000,20000,46287,16980,T,887,4069,105,4
S,50000,20000,10904,6701,F,4087,4087,0,0
S,50000,20000,45855,4593,F,3982,3982,0,0
S,50000,20000,41390,1772,F,3732,3732,0,0
S,50000,20000,38617,1102,F,4104,4104,0,0
S,50000,20000,21350,4410,F,4014,4014,0,0
S,50000,20000,31807,10206,F,3592,3592,0,0
S,50000,20000,43222,16984,F,3493,3493,0,0
S,50000,20000,23845,16705,F,3846,3846,0,0
S,50000,20000,47316,15426,F,3698,3698,0,0
S,50000,20000,23166,18471,T,3696,3977,177,5
S,50000,20000,17562,1117,T,1401,4126,132,4
S,50000,20000,12862,6865,F,3763,3763,0,0
S,50000,20000,29282,17879,T,2795,4250,129,5
S,50000,20000,33800,12182,F,3250,3250,0,0
S,50000,20000,6906,6038,F,3825,3825,0,0
S,50000,20000,35208,12599,F,4245,4245,0,0
S,50000,20000,43051,5155,F,4437,4437,0,0
S,50000,20000,15419,10901,F,3797,3797,0,0
S,50000,20000,11826,1003,F,4218,4218,0,0
S,50000,20000,19277,4325,F,4396,4396,0,0
S,50000,20000,39845,4298,F,4358,4358,0,0
S,50000,20000,4520,18348,T,415,4182,91,3
S,50000,20000,47208,11150,T,140,3540,34,2
S,50000,20000,11446,5246,T,4186,4412,253,7
S,50000,20000,20449,2601,F,3276,3276,0,0
S,50000,20000,36312,11951,T,359,4509,103,3
S,50000,20000,9840,3382,F,3919,3919,0,0
S,50000,20000,7496,8941,T,1140,3970,94,4
S,50000,20000,5924,19813,F,4300,4300,0,0
S,50000,20000,3474,10355,T,4219,4300,67,4
S,50000,20000,42814,6822,F,4374,4374,0,0
S,50000,20000,1054,7336,T,58,4378,53,2
S,50000,20000,24943,8305,F,3485,3485,0,0
S,50000,20000,19666,2071,F,4456,4456,0,0
S,50000,20000,17451,10673,F,4036,4036,0,0
S,50000,20000,16507,6352,T,404,1651,99,3
S,50000,20000,32915,4906,T,1631,3848,164,5
S,50000,20000,30145,2078,F,3742,3742,0,0
